"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"
"CSCF_Diegt008860_BL"	"CSCF_Diegt008860_BL_2013-03-27"	"Other programs"	27	3	2013	"Diegt008860_BL"	"Diegterbach"	"Diegterbach, 3 Eptingen"	"Bâle-Campagne"	628480	249400	528	1	12	49.3	47.3948066546256	7.81586784835736
"CSCF_Luess000880_BL"	"CSCF_Luess000880_BL_2013-03-26"	"Other programs"	26	3	2013	"Luess000880_BL"	"Lüssel"	"Lüssel, Zwingen"	"Bâle-Campagne"	607000	253150	346	1	11	40.1	47.4291131084296	7.53141475892097
"CSCF_Luetz000700_BL"	"CSCF_Luetz000700_BL_2013-03-26"	"Other programs"	26	3	2013	"Luetz000700_BL"	"Lützel"	"Lützel, 1 Laufen"	"Bâle-Campagne"	603700	251450	362	1	15	52.1	47.4138498740102	7.48766272548905
"CSCF_Luetz003140_BL"	"CSCF_Luetz003140_BL_2013-03-26"	"Other programs"	26	3	2013	"Luetz003140_BL"	"Lützel"	"Lützel, 2 Röschenz"	"Bâle-Campagne"	602100	252750	385	1	15	54.3	47.425549314856	7.46646861550531
"CSCF_March000250_BL"	"CSCF_March000250_BL_2013-03-26"	"Other programs"	26	3	2013	"March000250_BL"	"Marchbach"	"Marchbach, 1 Oberwil"	"Bâle-Campagne"	609055	262360	294	1	7	24.4	47.5119226922172	7.55883840428922
"CSCF_March002900_BL"	"CSCF_March002900_BL_2013-03-26"	"Other programs"	26	3	2013	"March002900_BL"	"Marchbach"	"Marchbach, 2 Therwil"	"Bâle-Campagne"	608540	260120	311	1	6	31.1	47.4917832621312	7.55195910522746
"CSCF_Winte001500_BL"	"CSCF_Winte001500_BL_2013-03-27"	"Other programs"	27	3	2013	"Winte001500_BL"	"Wintersingerbach"	"Wintersingerbach, Wintersingen"	"Bâle-Campagne"	629000	261900	376	1	10	35.7	47.5072083625849	7.82356699835476
"CSCF_TI_ROV_339"	"CSCF_TI_ROV_339_2014-03-07"	"Other programs"	7	3	2014	"TI_ROV_339"	"Rovencano"	"Muzzano"	"Tessin"	715224	95093	339	1	13	21.7	45.9975687253539	8.925925647859
"CSCF_TI_VIG_339"	"CSCF_TI_VIG_339_2014-03-07"	"Other programs"	7	3	2014	"TI_VIG_339"	"M. di Viglio"	"Collina d'Oro"	"Tessin"	715150	94648	339	1	12	31.3	45.9935791207642	8.92486195853305
"CSCF_TI_PDM 03"	"CSCF_TI_PDM 03_2014-03-04"	"Other programs"	4	3	2014	"TI_PDM 03"	"Canale principale sponda dest"	"Isoletta"	"Tessin"	714178	114067	199	1	9	23.3	46.1683956347639	8.91704042447958
"CSCF_GE-HOL 531_FR"	"CSCF_GE-HOL 531_FR_2013-03-26"	"Other programs"	26	3	2013	"GE-HOL 531_FR"	"Höllbach"	"Höllbach, Aval"	"Fribourg"	584646	173270	925	2	14	57.1	46.7104584735029	7.23784491757651
"CSCF_S251_AG"	"CSCF_S251_AG_2014-03-12"	"Other programs"	12	3	2014	"S251_AG"	"Ricknerbach"	"Ricknerbach, Murgenthal - Rank"	"Argovie"	631087	236731	412	1	13	44.3	47.2807405668795	7.8495199788087
"CSCF_S252_AG"	"CSCF_S252_AG_2014-03-11"	"Other programs"	11	3	2014	"S252_AG"	"Mittibach"	"Mittibach, Murgenthal - Fätzholz"	"Argovie"	630511	234957	423	1	16	52	47.2648113146887	7.84178660060548
"CSCF_S253_AG"	"CSCF_S253_AG_2014-03-11"	"Other programs"	11	3	2014	"S253_AG"	"Rot"	"Rot, Murgenthal - Sagi"	"Argovie"	629596	232567	426	1	14	48.8	47.2433561344141	7.82953942965278
"CSCF_S257_AG"	"CSCF_S257_AG_2014-03-13"	"Other programs"	13	3	2014	"S257_AG"	"Pfaffnern"	"Pfaffnern, Vordemwald - Messstelle ALG"	"Argovie"	635481	237767	416	1	13	47.3	47.2898372189606	7.90767685971071
"CSCF_S258_AG"	"CSCF_S258_AG_2014-03-13"	"Other programs"	13	3	2014	"S258_AG"	"Geissbach"	"Geissbach, Vordemwald - Ramoos"	"Argovie"	635307	236640	416	1	16	53.9	47.2797099029182	7.9052881692228
"CSCF_S264_AG"	"CSCF_S264_AG_2014-03-14"	"Other programs"	14	3	2014	"S264_AG"	"Wigger"	"Wigger, Aarburg - Restwasser"	"Argovie"	635129	240016	403	1	15	45.4	47.3100842788645	7.90319964314893
"CSCF_S265_AG"	"CSCF_S265_AG_2014-03-19"	"Other programs"	19	3	2014	"S265_AG"	"Grenzbach"	"Grenzbach, Zofingen - Wiggertalstrasse"	"Argovie"	637194	238682	422	1	7	20.8	47.2979727313937	7.93039699940223
"CSCF_S266_AG"	"CSCF_S266_AG_2014-03-19"	"Other programs"	19	3	2014	"S266_AG"	"Riedtalbach"	"Riedtalbach, Zofingen - Rietel"	"Argovie"	639694	236434	459	1	17	45.4	47.2776079069988	7.96325116433241
"CSCF_S267_AG"	"CSCF_S267_AG_2014-03-19"	"Other programs"	19	3	2014	"S267_AG"	"Altachen"	"Altachen, Brittnau - Grenzweg"	"Argovie"	639036	234804	443	1	11	42.7	47.2629863244673	7.95441344594636
"CSCF_S268_AG"	"CSCF_S268_AG_2014-03-14"	"Other programs"	14	3	2014	"S268_AG"	"Wigger"	"Wigger, Brittnau - Mülimatt"	"Argovie"	638670	234890	440	1	13	33.4	47.2637813718918	7.94958507724481
"CSCF_S269_AG"	"CSCF_S269_AG_2014-03-14"	"Other programs"	14	3	2014	"S269_AG"	"Dorfbach"	"Dorfbach, Oftringen - Ort"	"Argovie"	636207	241083	417	1	13	33.4	47.3196229050775	7.91754135858724
"CSCF_S270_AG"	"CSCF_S270_AG_2014-03-13"	"Other programs"	13	3	2014	"S270_AG"	"Dorfbach"	"Dorfbach, Oftringen - A1"	"Argovie"	637992	240708	427	1	13	41.2	47.316149691496	7.94111890992349
"CSCF_S254_AG"	"CSCF_S254_AG_2014-03-11"	"Other programs"	11	3	2014	"S254_AG"	"Groppenbach"	"Groppenbach, Murgenthal - Rothärd"	"Argovie"	631629	231529	475	1	13	49.6	47.2339256430505	7.85631775158618
"CSCF_S255_AG"	"CSCF_S255_AG_2014-03-13"	"Other programs"	13	3	2014	"S255_AG"	"Pfaffnern"	"Pfaffnern, Rothrist - Rishalden"	"Argovie"	634347	240161	395	1	13	46.2	47.3114296180193	7.89286942770791
"CSCF_S256_AG"	"CSCF_S256_AG_2014-03-12"	"Other programs"	12	3	2014	"S256_AG"	"Steibächli"	"Steibächli, Rothrist - Gländ"	"Argovie"	635116	238232	415	1	15	50.1	47.2940391060322	7.90288821709855
"CSCF_S261_AG"	"CSCF_S261_AG_2014-03-12"	"Other programs"	12	3	2014	"S261_AG"	"Westerbach"	"Westerbach, Vordemwald - Tannebaum"	"Argovie"	633947	234842	447	1	13	38.5	47.2636092845821	7.88717772478109
"CSCF_S262_AG"	"CSCF_S262_AG_2014-03-11"	"Other programs"	11	3	2014	"S262_AG"	"Westerbach"	"Westerbach, Murgenthal - Westermoos"	"Argovie"	631836	233991	467	1	13	36.4	47.2560601343893	7.85922545130612
"CSCF_S263_AG"	"CSCF_S263_AG_2014-03-12"	"Other programs"	12	3	2014	"S263_AG"	"Pfaffnern"	"Pfaffnern, Murgenthal - Kantonsgrenze"	"Argovie"	634386	232750	469	1	15	42.1	47.2447701952177	7.8928181722848
"CSCF_S273_AG"	"CSCF_S273_AG_2015-02-26"	"Other programs"	26	2	2015	"S273_AG"	"Talbächli"	"Talbächli, Oberentfelden"	"Argovie"	646742	244417	420	2	10	43.4	47.348947051957	8.05722860728051
"CSCF_S275_AG"	"CSCF_S275_AG_2015-03-06"	"Other programs"	6	3	2015	"S275_AG"	"Köllikerbach"	"Köllikerbach, Oberentfelden"	"Argovie"	644675	244635	417	1	9	32.7	47.3510510394566	8.02989633544494
"CSCF_S276_AG"	"CSCF_S276_AG_2015-03-06"	"Other programs"	6	3	2015	"S276_AG"	"Mülibach"	"Mülibach, Kölliken"	"Argovie"	643828	241583	440	1	8	35.5	47.3236577674172	8.01838869264514
"CSCF_S279_AG"	"CSCF_S279_AG_2015-02-26"	"Other programs"	26	2	2015	"S279_AG"	"Hinterwilerbach"	"Hinterwilerbach, Uerkheim"	"Argovie"	644122	239656	454	2	15	50.3	47.3063063564032	8.0220881161129
"CSCF_S288_AG"	"CSCF_S288_AG_2015-02-26"	"Other programs"	26	2	2015	"S288_AG"	"Dorfbach Kirchleerau"	"Dorfbach Kirchleerau, Staffelbach"	"Argovie"	646565	236875	478	2	8	37.3	47.2811255697539	8.05410377430102
"CSCF_LU_05"	"CSCF_LU_05_2014-03-12"	"Other programs"	12	3	2014	"LU_05"	"Reuss"	"Reuss, Buchrain (rechts)"	"Lucerne"	668345	216700	420	1	17	40.1	47.0977731568466	8.33889892924848
"CSCF_LU_12"	"CSCF_LU_12_2014-03-13"	"Other programs"	13	3	2014	"LU_12"	"Kleine Emme"	"Kleine Emme, Mündung Reuss"	"Lucerne"	664333	213227	433	1	13	58.1	47.0669372109639	8.28556211017174
"CSCF_LU_07"	"CSCF_LU_07_2014-03-12"	"Other programs"	12	3	2014	"LU_07"	"Reuss"	"Reuss, Honau (rechts)"	"Lucerne"	673393	221180	406	1	17	40	47.1375272289827	8.40611381212984
"CSCF_LU_04"	"CSCF_LU_04_2014-03-12"	"Other programs"	12	3	2014	"LU_04"	"Reuss"	"Reuss, Buchrain (links)"	"Lucerne"	668532	216867	419	1	16	48.4	47.0992558933948	8.34138724088527
"CSCF_LU_06"	"CSCF_LU_06_2014-03-12"	"Other programs"	12	3	2014	"LU_06"	"Reuss"	"Reuss, Gisikon (links)"	"Lucerne"	672715	220180	408	1	16	41.4	47.1286078514037	8.39701623572553
"CSCF_LU_02"	"CSCF_LU_02_2014-03-13"	"Other programs"	13	3	2014	"LU_02"	"Reuss"	"Reuss, Emmenbrücke (links)"	"Lucerne"	664690	213386	431	1	13	39.4	47.0683325854568	8.29028426166825
"CSCF_LU_15"	"CSCF_LU_15_2014-03-12"	"Other programs"	12	3	2014	"LU_15"	"Reuss"	"Reuss, Fabrikkanal Perlen (links)"	"Lucerne"	671870	218868	411	1	16	34.9	47.11689967737	8.38567160747145
"CSCF_LU_03"	"CSCF_LU_03_2014-03-13"	"Other programs"	13	3	2014	"LU_03"	"Reuss"	"Reuss, Emmenbrücke (rechts)"	"Lucerne"	664900	213511	430	1	12	27.9	47.0694363642475	8.2930666231486
"CSCF_135_50_GE"	"CSCF_135_50_GE_2014-03-13"	"Other programs"	13	3	2014	"135_50_GE"	"Nant des Grebattes"	"Nant des Grebattes, embouchure"	"Genève"	496099	117410	375	1	7	12.9	46.200126367334	6.09253237791628
"CSCF_106_1850_GE"	"CSCF_106_1850_GE_2014-03-11"	"Other programs"	11	3	2014	"106_1850_GE"	"Nant d'Avril"	"Nant d'Avril, Satigny"	"Genève"	492059	118700	388	1	8	28	46.2110933533883	6.03990488776121
"CSCF_106_2800_GE"	"CSCF_106_2800_GE_2014-03-11"	"Other programs"	11	3	2014	"106_2800_GE"	"Nant d'Avril"	"Nant d'Avril, Bourdigny"	"Genève"	492589	119305	405	1	8	10.5	46.2166195681769	6.04663225239881
"CSCF_128_1325_GE"	"CSCF_128_1325_GE_2014-03-11"	"Other programs"	11	3	2014	"128_1325_GE"	"Nant de Maille"	"Nant de Maille, La Maille"	"Genève"	493984	122428	453	1	14	35	46.2449295320949	6.06399818016349
"CSCF_198_1325_GE"	"CSCF_198_1325_GE_2014-03-13"	"Other programs"	13	3	2014	"198_1325_GE"	"Ruisseau de Montfleury"	"Ruisseau de Montfleury, aval jardins familiaux"	"Genève"	494079	118459	418	1	6	9.6	46.2092465703131	6.06612973554988
"CSCF_125_520_GE"	"CSCF_125_520_GE_2014-03-13"	"Other programs"	13	3	2014	"125_520_GE"	"Ruisseau de Maison-Carrée"	"Ruisseau de Maison-Carrée, Bois de Bay"	"Genève"	493299	117420	378	1	5	21.7	46.1997784898415	6.05626190021904
"CSCF_106_1000_GE"	"CSCF_106_1000_GE_2014-03-11"	"Other programs"	11	3	2014	"106_1000_GE"	"Nant d'Avril"	"Nant d'Avril, Peney"	"Genève"	492114	118010	375	1	8	27.8	46.2048962232894	6.04077669389465
"CSCF_85_1700_GE"	"CSCF_85_1700_GE_2014-03-17"	"Other programs"	17	3	2014	"85_1700_GE"	"Ruisseau des Charmilles"	"Ruisseau des Charmilles, aval ch. de Brive"	"Genève"	488469	116280	395	1	14	28.3	46.1887427099364	5.993972463881
"CSCF_JU_AL_01.6"	"CSCF_JU_AL_01.6_2014-03-26"	"Other programs"	26	3	2014	"JU_AL_01.6"	"Allaine"	"Charmoille aval"	"Jura"	582199	252344	505	1	15	36.9	47.4216604653942	7.20273661717381
"CSCF_JU_AL_02"	"CSCF_JU_AL_02_2014-03-26"	"Other programs"	26	3	2014	"JU_AL_02"	"Allaine"	"Miserez-Dessus"	"Jura"	581460	252840	497	1	14	31.6	47.4261011475057	7.1929228081333
"CSCF_JU_AL_03"	"CSCF_JU_AL_03_2014-03-26"	"Other programs"	26	3	2014	"JU_AL_03"	"Allaine"	"Miécourt aval"	"Jura"	579796	252984	477	1	12	26.2	47.427347344322	7.17086312521043
"CSCF_JU_AL_05"	"CSCF_JU_AL_05_2014-03-15"	"Other programs"	15	3	2014	"JU_AL_05"	"Allaine"	"Alle aval"	"Jura"	576213	252601	442	1	15	37.7	47.423782938166	7.12339659970121
"CSCF_JU_AL_06"	"CSCF_JU_AL_06_2014-03-15"	"Other programs"	15	3	2014	"JU_AL_06"	"Allaine"	"Porrentruy amont"	"Jura"	574297	251962	434	1	15	35	47.4179637367048	7.09804156336674
"CSCF_JU_AL_08"	"CSCF_JU_AL_08_2014-03-16"	"Other programs"	16	3	2014	"JU_AL_08"	"Allaine"	"Courchavon amont"	"Jura"	571523	253886	405	1	14	28.5	47.4351541494086	7.061160683073
"CSCF_JU_AL_09"	"CSCF_JU_AL_09_2014-03-16"	"Other programs"	16	3	2014	"JU_AL_09"	"Allaine"	"Buix amont"	"Jura"	569911	258322	385	1	16	38.9	47.4749795382868	7.03949429347818
"CSCF_JU_AL_10"	"CSCF_JU_AL_10_2014-03-16"	"Other programs"	16	3	2014	"JU_AL_10"	"Allaine"	"Boncourt Milandre"	"Jura"	568003	259721	375	1	16	39.1	47.4874718922502	7.01408401665143
"CSCF_JU_ER_01"	"CSCF_JU_ER_01_2014-05-11"	"Other programs"	11	5	2014	"JU_ER_01"	"Erveratte"	"Asuel amont"	"Jura"	582511	248989	635	2	14	49	47.3914934486754	7.20700240778025
"CSCF_JU_ER_03"	"CSCF_JU_ER_03_2014-03-15"	"Other programs"	15	3	2014	"JU_ER_03"	"Erveratte"	"Fregiécourt aval"	"Jura"	580504	251627	500	1	15	36.1	47.4151636939521	7.18030571972539
"CSCF_JU_ER_05"	"CSCF_JU_ER_05_2014-03-15"	"Other programs"	15	3	2014	"JU_ER_05"	"Erveratte"	"Alle amont"	"Jura"	577803	252748	449	1	14	38.4	47.4251605793205	7.14446080721215
"CSCF_JU_CL_01"	"CSCF_JU_CL_01_2014-03-26"	"Other programs"	26	3	2014	"JU_CL_01"	"Cornoline"	"Cornol amont"	"Jura"	579965	249531	560	1	16	40.2	47.3962957989052	7.17325762498242
"CSCF_JU_CL_02"	"CSCF_JU_CL_02_2014-03-26"	"Other programs"	26	3	2014	"JU_CL_02"	"Cornoline"	"Cornol aval"	"Jura"	578343	251172	488	1	10	31.2	47.411003862741	7.15169368171456
"CSCF_JU_JO_01"	"CSCF_JU_JO_01_2014-03-25"	"Other programs"	25	3	2014	"JU_JO_01"	"Jonc"	"Courgenay Paplemont"	"Jura"	577746	249851	525	1	14	37.9	47.3991027162024	7.14384953498021
"CSCF_JU_JO_03"	"CSCF_JU_JO_03_2014-03-26"	"Other programs"	26	3	2014	"JU_JO_03"	"Jonc"	"Alle amont CFF"	"Jura"	575484	252023	445	1	11	32.4	47.4185576295775	7.11376721947065
"CSCF_JU_BA_01"	"CSCF_JU_BA_01_2014-03-25"	"Other programs"	25	3	2014	"JU_BA_01"	"Bacavoine"	"Fontenais aval"	"Jura"	572724	250875	435	1	11	28.5	47.4081239089377	7.07726398851195
"CSCF_JU_BA_02"	"CSCF_JU_BA_02_2014-03-25"	"Other programs"	25	3	2014	"JU_BA_02"	"Bacavoine"	"Porrentruy La Schliff"	"Jura"	572902	251645	425	1	9	28.1	47.4150566987077	7.07957558626071
"CSCF_JU_VO_00"	"CSCF_JU_VO_00_2014-03-25"	"Other programs"	25	3	2014	"JU_VO_00"	"Voyeboeuf"	"Courtemautruy amont"	"Jura"	577320	248915	550	1	15	51.2	47.3906696573648	7.13825400994695
"CSCF_JU_VO_02"	"CSCF_JU_VO_02_2014-03-25"	"Other programs"	25	3	2014	"JU_VO_02"	"Voyeboeuf"	"Porrentruy Patinoire"	"Jura"	573794	251861	434	1	12	37.9	47.4170355134421	7.09138221022987
"CSCF_JU_DO_12"	"CSCF_JU_DO_12_2014-04-02"	"Other programs"	2	4	2014	"JU_DO_12"	"Doubs"	"Le Refrain aval"	"Jura"	557264	227017	545	2	19	37.7	47.192717674321	6.87471418927451
"CSCF_JU_SO_14"	"CSCF_JU_SO_14_2014-03-18"	"Other programs"	18	3	2014	"JU_SO_14"	"Sorne"	"Delémont camping"	"Jura"	592305	245000	415	1	17	49.1	47.3558024458775	7.33678832554393
"CSCF_JU_VE_new1"	"CSCF_JU_VE_new1_2014-03-30"	"Other programs"	30	3	2014	"JU_VE_new1"	"Vendline"	"Aval scierie"	"Jura"	578454	256362	438	1	8	30.9	47.4576866208216	7.15291414488826
"CSCF_JU_VE_new2"	"CSCF_JU_VE_new2_2014-03-30"	"Other programs"	30	3	2014	"JU_VE_new2"	"Vendline"	"Aval affl Combe aux Chiens"	"Jura"	578365	256805	437	1	9	27.9	47.4616680314875	7.15171245425533
"CSCF_JU_VE_02"	"CSCF_JU_VE_02_2014-03-30"	"Other programs"	30	3	2014	"JU_VE_02"	"Vendline"	"Bonfol temple"	"Jura"	578585	257950	435	1	11	23.8	47.4719733035931	7.15457515387879
"CSCF_JU_VE_04"	"CSCF_JU_VE_04_2014-03-30"	"Other programs"	30	3	2014	"JU_VE_04"	"Vendline"	"Beurnevésin aval"	"Jura"	576345	261000	419	1	16	41.1	47.4993279267859	7.1247009351532
"CSCF_JU_SO_06.1"	"CSCF_JU_SO_06.1_2014-03-30"	"Other programs"	30	3	2014	"JU_SO_06.1"	"Sorne"	"Blanches Fontaines aval"	"Jura"	583469	238462	550	1	16	54.2	47.2968348897273	7.22007878910758
"CSCF_JU_SO_08"	"CSCF_JU_SO_08_2014-03-30"	"Other programs"	30	3	2014	"JU_SO_08"	"Sorne"	"Undervelier aval"	"Jura"	583553	239408	530	1	16	53.4	47.3053457309135	7.22115471144414
"CSCF_JU_SO_12"	"CSCF_JU_SO_12_2014-03-16"	"Other programs"	16	3	2014	"JU_SO_12"	"Sorne"	"Courfaivre gare"	"Jura"	589069	242837	445	1	17	52.2	47.3363019755451	7.29401033804748
"CSCF_FLO-MAF 31_FR"	"CSCF_FLO-MAF 31_FR_2014-04-07"	"Other programs"	7	4	2014	"FLO-MAF 31_FR"	"Maflon"	"Maflon, Amont confluence Flon"	"Fribourg"	554325	159234	705	1	15	57.5	46.5828139907111	6.84272533707767
"CSCF_BRO 11_FR"	"CSCF_BRO 11_FR_2014-04-03"	"Other programs"	3	4	2014	"BRO 11_FR"	"Broye"	"Broye, Sur Broye"	"Vaud"	554522	155035	660	1	15	38.3	46.5450560229556	6.84570935851706
"CSCF_BRO-MIO 15_FR"	"CSCF_BRO-MIO 15_FR_2014-04-03"	"Other programs"	3	4	2014	"BRO-MIO 15_FR"	"Mionne"	"Mionne, Amont confluence Broye"	"Vaud"	553046	156444	625	1	15	41.1	46.5576284966967	6.8263231818497
"CSCF_BRO 42_FR"	"CSCF_BRO 42_FR_2014-04-02"	"Other programs"	2	4	2014	"BRO 42_FR"	"Broye"	"Broye, Amont Moudon"	"Vaud"	550560	166929	534	2	15	42.2	46.6517647398979	6.7927801036207
"CSCF_BRO 8_FR"	"CSCF_BRO 8_FR_2014-03-25"	"Other programs"	25	3	2014	"BRO 8_FR"	"Broye"	"Broye, Franex"	"Fribourg"	555878	153362	705	2	15	40.9	46.5300975660128	6.86354764749604
"CSCF_BRO-GRE 35_FR"	"CSCF_BRO-GRE 35_FR_2014-04-02"	"Other programs"	2	4	2014	"BRO-GRE 35_FR"	"Grenet"	"Grenet, Station de Châtillens"	"Vaud"	552011	158001	599	2	14	38.1	46.5715607458405	6.81266465081179
"CSCF_BRO-PAR 43_FR"	"CSCF_BRO-PAR 43_FR_2014-04-02"	"Other programs"	2	4	2014	"BRO-PAR 43_FR"	"Parimbot"	"Parimbot, Vuibroye"	"Fribourg"	552219	161857	575	2	10	35	46.6062614814729	6.81497799006633
"CSCF_BRO-FLO 33_FR"	"CSCF_BRO-FLO 33_FR_2014-04-03"	"Other programs"	3	4	2014	"BRO-FLO 33_FR"	"Flon"	"Flon, Aval Oron-la-Ville"	"Vaud"	552569	157777	604	1	16	45.5	46.5695855977306	6.81996597825607
"CSCF_BRO-FLO 27_FR"	"CSCF_BRO-FLO 27_FR_2014-04-04"	"Other programs"	4	4	2014	"BRO-FLO 27_FR"	"Flon"	"Flon, Les Ponteires"	"Fribourg"	556841	161394	828	1	17	44	46.6024110356677	6.87534760514054
"CSCF_BRO 1_FR"	"CSCF_BRO 1_FR_2014-04-14"	"Other programs"	14	4	2014	"BRO 1_FR"	"Broye"	"Broye, Pra Riondet"	"Fribourg"	561745	159851	847	1	16	46.4	46.5888297597582	6.93947839260743
"CSCF_MIO-VAU 24b_FR"	"CSCF_MIO-VAU 24b_FR_2014-04-14"	"Other programs"	14	4	2014	"MIO-VAU 24b_FR"	"Ruisseau de la Vau"	"Ruisseau de la Vau, Aval Grattavache"	"Fribourg"	559919	160364	794	1	17	51.2	46.5933374305371	6.91560846589068
"CSCF_VEV-FEG 756_FR"	"CSCF_VEV-FEG 756_FR_2014-03-25"	"Other programs"	25	3	2014	"VEV-FEG 756_FR"	"Veveyse de Fégire"	"Veveyse de Fégire, Pont de Fégire"	"Vaud"	559597	151421	756	2	13	67	46.5128722867298	6.91218955172206
"CSCF_BRO-FLO 25_FR"	"CSCF_BRO-FLO 25_FR_2014-04-07"	"Other programs"	7	4	2014	"BRO-FLO 25_FR"	"Flon"	"Flon, Amont (Pra Coulin)"	"Fribourg"	559268	162784	885	1	15	45.3	46.6150668640389	6.90689966727516
"CSCF_BIB 650_FR"	"CSCF_BIB 650_FR_2014-04-01"	"Other programs"	1	4	2014	"BIB 650_FR"	"Bibera"	"Bibera, Amont Grossguschelmuth, Amont rejet/aval pont"	"Fribourg"	576440	192150	552	2	7	26.9	46.8800511050811	7.12955929569961
"CSCF_BIB-LUR 665_FR"	"CSCF_BIB-LUR 665_FR_2014-04-01"	"Other programs"	1	4	2014	"BIB-LUR 665_FR"	"Ruisseau de Lurtigen"	"Ruisseau de Lurtigen, Amont confluence"	"Fribourg"	581720	198720	490	2	16	36.3	46.9393157701994	7.19856219698522
"CSCF_BRO 40_FR"	"CSCF_BRO 40_FR_2014-04-02"	"Other programs"	2	4	2014	"BRO 40_FR"	"Broye"	"Broye, Chute de Chavanette"	"Fribourg"	551795	163570	580	2	17	44.2	46.6216399426083	6.80926467475077
"CSCF_BRO-BIO 13_FR"	"CSCF_BRO-BIO 13_FR_2014-04-03"	"Other programs"	3	4	2014	"BRO-BIO 13_FR"	"Biorda"	"Biorda, Amont confluence Broye"	"Vaud"	552870	155966	628	1	16	48.4	46.5533163613665	6.82407692314134
"CSCF_BRO 5_FR"	"CSCF_BRO 5_FR_2014-04-07"	"Other programs"	7	4	2014	"BRO 5_FR"	"Broye"	"Broye, La Rogivue"	"Vaud"	558504	156646	804	1	15	33.8	46.5598063333956	6.89747884945489
"CSCF_BRO-TAT 82_FR"	"CSCF_BRO-TAT 82_FR_2014-03-25"	"Other programs"	25	3	2014	"BRO-TAT 82_FR"	"Tatrel"	"Tatrel, Amont Franex"	"Fribourg"	555901	153271	711	2	16	44.3	46.5292805038348	6.86385610738654
"CSCF_BIB 654_FR"	"CSCF_BIB 654_FR_2014-04-01"	"Other programs"	1	4	2014	"BIB 654_FR"	"Bibera"	"Bibera, Liebistorf, Aval pont"	"Fribourg"	581790	195440	513	2	9	18.3	46.9098134406027	7.19961270705273
"CSCF_BRO-TAT 80b_FR"	"CSCF_BRO-TAT 80b_FR_2014-03-25"	"Other programs"	25	3	2014	"BRO-TAT 80b_FR"	"Tatrel"	"Tatrel, Châtel-St-Denis"	"Fribourg"	557833	153033	790	2	13	39.5	46.5272640883103	6.88905843731879
"CSCF_VEV 754b_FR"	"CSCF_VEV 754b_FR_2014-03-25"	"Other programs"	25	3	2014	"VEV 754b_FR"	"Veveyse"	"Veveyse, Moille"	"Vaud"	557678	150130	593	1	14	70	46.5011407074482	6.88730413107062
"CSCF_BRO-MIO 22_FR"	"CSCF_BRO-MIO 22_FR_2014-04-14"	"Other programs"	14	4	2014	"BRO-MIO 22_FR"	"Mionne"	"Mionne, Le Biochu"	"Fribourg"	559235	159841	781	1	17	51.1	46.5885915008482	6.9067292782286
"CSCF_BRO 38_FR"	"CSCF_BRO 38_FR_2014-04-02"	"Other programs"	2	4	2014	"BRO 38_FR"	"Broye"	"Broye, Promasens"	"Fribourg"	552464	161499	574	2	16	49.8	46.6030586363173	6.81821264826384
"CSCF_BRO-FLO 30_FR"	"CSCF_BRO-FLO 30_FR_2014-04-07"	"Other programs"	7	4	2014	"BRO-FLO 30_FR"	"Flon"	"Flon, Crêt d'Illens"	"Fribourg"	554277	159136	702	1	16	47	46.5819291693808	6.84210883447452
"CSCF_BRO-MIO 18_FR"	"CSCF_BRO-MIO 18_FR_2014-04-07"	"Other programs"	7	4	2014	"BRO-MIO 18_FR"	"Mionne"	"Mionne, Moulin de Villard"	"Fribourg"	556643	157948	736	1	15	41.9	46.5714002712252	6.87308761053203
"CSCF_BRO-MIO 23_FR"	"CSCF_BRO-MIO 23_FR_2014-04-14"	"Other programs"	14	4	2014	"BRO-MIO 23_FR"	"Mionne"	"Mionne, Grattavache"	"Fribourg"	560239	160490	813	1	13	42.9	46.5944899537597	6.919773246243
"CSCF_TAN 01_FR"	"CSCF_TAN 01_FR_2014-04-16"	"Other programs"	16	4	2014	"TAN 01_FR"	"Tâna"	"Tâna, Gravière"	"Fribourg"	572458	154974	729	1	16	49.2	46.5454858082007	7.07955255687874
"CSCF_VEV-CHA 752_FR"	"CSCF_VEV-CHA 752_FR_2014-03-25"	"Other programs"	25	3	2014	"VEV-CHA 752_FR"	"Veveyse de Châtel"	"Veveyse de Châtel, Châtel amont"	"Fribourg"	559256	153236	817	2	16	68	46.5291782729053	6.90758646014948
"CSCF_TAN 02_FR"	"CSCF_TAN 02_FR_2014-04-16"	"Other programs"	16	4	2014	"TAN 02_FR"	"Tâna"	"Tâna, Restitution Ste-Anne"	"Fribourg"	573083	153879	782	1	16	58.7	46.5356611570238	7.08776484216553
"CSCF_BIB 658_FR"	"CSCF_BIB 658_FR_2014-04-01"	"Other programs"	1	4	2014	"BIB 658_FR"	"Bibera"	"Bibera, Ferenbalm, Aval passerelle"	"Berne"	582570	199700	478	2	10	28	46.9481538827852	7.20968781411358
"CSCF_TI_PDM_01"	"CSCF_TI_PDM_01_2014-03-24"	"Other programs"	24	3	2014	"TI_PDM_01"	"Carcale"	"Cabana"	"Tessin"	710472	114754	195	1	14	39	46.1751923278855	8.8692275623122
